name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,PER_rank,WS_rank,WS/48_rank,BPM_rank,VORP_rank,PIPM_rank,Wins Added_rank
Nate Robinson,/players/r/robinna01.html,2006,2016,University of Washington,false,"Rainier Beach in Seattle, Washington",+0.90,2.56,robinna01,2011-12,GSW,18.0,2.8,.111,0.0,0.6,,NBA,4500000,27,51,23.4,.424,.832,2.0,4.5,1.2,0.0,11.2,GSW,192,192,192,192,192,192,192
Nate Robinson,/players/r/robinna01.html,2006,2016,University of Washington,false,"Rainier Beach in Seattle, Washington",-0.12,3.63,robinna01,2012-13,CHI,17.4,5.9,.136,1.7,1.9,,NBA,1146337,28,82,25.4,.433,.799,2.2,4.4,1.0,0.1,13.1,CHI,64,60,54,57,65,102,94
Nate Robinson,/players/r/robinna01.html,2006,2016,University of Washington,false,"Rainier Beach in Seattle, Washington",+0.96,1.91,robinna01,2013-14,DEN,15.6,1.8,.101,-0.2,0.4,,NBA,2016000,29,44,19.7,.428,.835,1.8,2.5,0.8,0.1,10.4,DEN,187,187,187,187,187,187,187
Nate Robinson,/players/r/robinna01.html,2006,2016,University of Washington,false,"Rainier Beach in Seattle, Washington",-3.46,-0.52,robinna01,2014-15,TOT,10.6,0.3,.021,-3.3,-0.2,,NBA,2106720,30,42,14.1,.345,.674,1.2,2.3,0.5,0.1,5.7,"DEN,LAC",183,183,183,183,183,183,183
Nate Robinson,/players/r/robinna01.html,2006,2016,University of Washington,false,"Rainier Beach in Seattle, Washington",-0.25,0.03,robinna01,2015-16,NOP,2.6,0.0,.038,-10.8,-0.1,,NBA,44000,31,2,11.5,.000,,0.0,2.0,0.5,0.0,0.0,NOP,183,183,183,183,183,183,183
Thomas Robinson,/players/r/robinth01.html,2013,2017,University of Kansas,true,"Brewster Academy in Wolfeboro, New Hampshire",-3.05,-0.55,robinth01,2012-13,TOT,10.9,-0.1,-0.002,-4.5,-0.7,,NBA,3374640,21,70,15.1,.430,.523,4.5,0.7,0.6,0.4,4.8,"SAC,HOU",185,185,185,185,185,185,185
Thomas Robinson,/players/r/robinth01.html,2013,2017,University of Kansas,true,"Brewster Academy in Wolfeboro, New Hampshire",-3.30,-0.64,robinth01,2013-14,POR,14.1,1.6,.090,-3.2,-0.3,,NBA,3526440,22,70,12.5,.481,.564,4.4,0.5,0.3,0.3,4.8,POR,187,187,187,187,187,187,187
Thomas Robinson,/players/r/robinth01.html,2013,2017,University of Kansas,true,"Brewster Academy in Wolfeboro, New Hampshire",-0.25,1.09,robinth01,2014-15,TOT,15.3,1.5,.089,-2.7,-0.1,,NBA,3678360,23,54,14.8,.485,.528,5.6,0.6,0.6,0.4,5.7,"POR,PHI",183,183,183,183,183,183,183
Thomas Robinson,/players/r/robinth01.html,2013,2017,University of Kansas,true,"Brewster Academy in Wolfeboro, New Hampshire",-2.87,-0.38,robinth01,2015-16,BRK,14.5,0.6,.033,-2.9,-0.2,,NBA,981300,24,71,12.9,.447,.431,5.1,0.6,0.5,0.5,4.3,BRK,183,183,183,183,183,183,183
Thomas Robinson,/players/r/robinth01.html,2013,2017,University of Kansas,true,"Brewster Academy in Wolfeboro, New Hampshire",-0.76,0.58,robinth01,2016-17,LAL,17.3,0.9,.079,-2.3,0.0,,NBA,1050961,25,48,11.7,.536,.470,4.6,0.6,0.5,0.2,5.0,LAL,187,187,187,187,187,187,187
Rajon Rondo,/players/r/rondora01.html,2007,2019,University of Kentucky,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+1.43,4.65,rondora01,2006-07,BOS,13.1,2.4,.064,0.4,1.1,,NBA,1143600,20,78,23.5,.418,.647,3.7,3.8,1.6,0.1,6.4,BOS,139,160,156,93,100,49,69
Rajon Rondo,/players/r/rondora01.html,2007,2019,University of Kentucky,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+3.03,11.25,rondora01,2007-08,BOS,15.6,7.2,.150,2.6,2.7,,NBA,1229280,21,77,29.9,.492,.611,4.2,5.1,1.7,0.2,10.6,BOS,95,51,40,38,43,21,18
Rajon Rondo,/players/r/rondora01.html,2007,2019,University of Kentucky,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+4.42,14.33,rondora01,2008-09,BOS,18.8,9.9,.179,4.5,4.3,,NBA,1315080,22,80,33.0,.505,.642,5.2,8.2,1.9,0.1,11.9,BOS,33,13,11,6,10,10,11
Rajon Rondo,/players/r/rondora01.html,2007,2019,University of Kentucky,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+2.31,12.24,rondora01,2009-10,BOS,19.1,9.6,.156,3.5,4.1,,NBA,2094922,23,81,36.6,.508,.621,4.4,9.8,2.3,0.1,13.7,BOS,31,17,32,19,11,30,9
Rajon Rondo,/players/r/rondora01.html,2007,2019,University of Kentucky,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+3.03,10.35,rondora01,2010-11,BOS,17.1,6.6,.126,2.0,2.5,,NBA,9090911,24,68,37.2,.475,.568,4.4,11.2,2.3,0.2,10.6,BOS,60,49,67,49,38,17,19
Rajon Rondo,/players/r/rondora01.html,2007,2019,University of Kentucky,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+1.70,7.62,rondora01,2011-12,BOS,17.5,4.9,.121,1.3,1.6,All-NBA (3rd),NBA,10045455,25,53,36.9,.448,.597,4.8,11.7,1.8,0.1,11.9,BOS,61,60,80,75,63,56,27
Rajon Rondo,/players/r/rondora01.html,2007,2019,University of Kentucky,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+0.41,2.61,rondora01,2012-13,BOS,18.1,3.2,.108,1.8,1.3,,NBA,11000000,26,38,37.4,.484,.645,5.6,11.1,1.8,0.2,13.7,BOS,185,185,185,185,185,185,185
Rajon Rondo,/players/r/rondora01.html,2007,2019,University of Kentucky,true,"Oak Hill Academy in Mouth of Wilson, Virginia",-0.33,1.31,rondora01,2013-14,BOS,15.3,1.1,.054,0.0,0.5,,NBA,11954545,27,30,33.3,.403,.627,5.5,9.8,1.3,0.1,11.7,BOS,187,187,187,187,187,187,187
Rajon Rondo,/players/r/rondora01.html,2007,2019,University of Kentucky,true,"Oak Hill Academy in Mouth of Wilson, Virginia",-0.61,2.29,rondora01,2014-15,TOT,13.5,1.6,.037,-0.5,0.8,,NBA,12909091,28,68,29.7,.426,.397,5.5,7.9,1.3,0.1,8.9,"BOS,DAL",127,167,169,116,110,114,118
Rajon Rondo,/players/r/rondora01.html,2007,2019,University of Kentucky,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+0.04,3.98,rondora01,2015-16,SAC,16.9,4.6,.087,1.0,1.9,,NBA,9500000,29,72,35.2,.454,.580,6.0,11.7,2.0,0.1,11.9,SAC,66,91,119,76,57,100,90
Rajon Rondo,/players/r/rondora01.html,2007,2019,University of Kentucky,true,"Oak Hill Academy in Mouth of Wilson, Virginia",-0.77,1.96,rondora01,2016-17,CHI,13.6,2.3,.060,0.3,1.1,,NBA,14000000,30,69,26.7,.408,.600,5.1,6.7,1.4,0.2,7.8,CHI,115,156,155,84,88,122,123
Rajon Rondo,/players/r/rondora01.html,2007,2019,University of Kentucky,true,"Oak Hill Academy in Mouth of Wilson, Virginia",-1.10,1.62,rondora01,2017-18,NOP,15.3,3.6,.101,-1.1,0.4,,NBA,3300000,31,65,26.2,.468,.543,4.0,8.2,1.1,0.2,8.3,NOP,96,114,95,143,143,135,135
Derrick Rose,/players/r/rosede01.html,2009,2019,University of Memphis,true,"Simeon Career Academy in Chicago, Illinois",-2.33,0.01,rosede01,2008-09,CHI,16.0,4.9,.078,-0.6,1.1,,NBA,4822800,20,81,37.0,.475,.788,3.9,6.3,0.8,0.2,16.8,CHI,80,91,137,123,103,165,165
Derrick Rose,/players/r/rosede01.html,2009,2019,University of Memphis,true,"Simeon Career Academy in Chicago, Illinois",-0.76,3.15,rosede01,2009-10,CHI,18.6,6.0,.100,0.5,1.8,,NBA,5184480,21,78,36.8,.489,.766,3.8,6.0,0.7,0.3,20.8,CHI,36,65,110,92,71,123,105
Derrick Rose,/players/r/rosede01.html,2009,2019,University of Memphis,true,"Simeon Career Academy in Chicago, Illinois",+3.06,13.26,rosede01,2010-11,CHI,23.5,13.1,.208,5.9,6.0,All-NBA (1st),NBA,5546160,22,81,37.4,.445,.858,4.1,7.7,1.0,0.6,25.0,CHI,8,4,9,2,2,16,12
Derrick Rose,/players/r/rosede01.html,2009,2019,University of Memphis,true,"Simeon Career Academy in Chicago, Illinois",+3.49,5.54,rosede01,2011-12,CHI,23.0,6.0,.211,4.9,2.4,,NBA,6993708,23,39,35.3,.435,.812,3.4,7.9,0.9,0.7,21.8,CHI,7,40,9,6,24,15,47
Derrick Rose,/players/r/rosede01.html,2009,2019,University of Memphis,true,"Simeon Career Academy in Chicago, Illinois",,,rosede01,2012-13,Did Not Play (injury—ACL),,,,,,,NBA,16402500,24,,,,,,,,,,Did Not Play (injury—ACL),185,185,185,185,185,185,185
Derrick Rose,/players/r/rosede01.html,2009,2019,University of Memphis,true,"Simeon Career Academy in Chicago, Illinois",-1.98,0.05,rosede01,2013-14,CHI,9.7,-0.2,-0.036,-5.1,-0.2,,NBA,17632688,25,10,31.1,.354,.844,3.2,4.3,0.5,0.1,15.9,CHI,187,187,187,187,187,187,187
Derrick Rose,/players/r/rosede01.html,2009,2019,University of Memphis,true,"Simeon Career Academy in Chicago, Illinois",+0.33,3.51,rosede01,2014-15,CHI,15.9,1.2,.038,-1.3,0.3,,NBA,18862875,26,51,30.0,.405,.813,3.2,4.9,0.7,0.3,17.7,CHI,78,172,168,143,143,86,89
Derrick Rose,/players/r/rosede01.html,2009,2019,University of Memphis,true,"Simeon Career Academy in Chicago, Illinois",-3.27,-1.40,rosede01,2015-16,CHI,13.4,0.4,.009,-3.3,-0.7,,NBA,20093063,27,66,31.8,.427,.793,3.4,4.7,0.7,0.2,16.4,CHI,126,178,179,173,174,168,170
Derrick Rose,/players/r/rosede01.html,2009,2019,University of Memphis,true,"Simeon Career Academy in Chicago, Illinois",-1.43,1.27,rosede01,2016-17,NYK,17.0,3.0,.068,-1.9,0.0,,NBA,21323250,28,64,32.5,.471,.874,3.8,4.4,0.7,0.3,18.0,NYK,60,136,147,150,152,143,139
Derrick Rose,/players/r/rosede01.html,2009,2019,University of Memphis,true,"Simeon Career Academy in Chicago, Illinois",-3.95,-0.52,rosede01,2017-18,TOT,11.5,-0.2,-0.018,-7.8,-0.6,,NBA,1356709,29,25,16.8,.435,.870,1.4,1.5,0.3,0.2,8.4,"CLE,MIN",189,189,189,189,189,189,189
Quinton Ross,/players/r/rossqu01.html,2005,2011,Southern Methodist University,false,"Justin F. Kimball in Dallas, Texas",-4.27,-2.20,rossqu01,2004-05,LAC,8.9,1.7,.050,-2.1,0.0,,NBA,620046,23,78,21.3,.432,.673,2.7,1.4,0.7,0.3,5.1,LAC,174,167,164,156,155,177,176
Quinton Ross,/players/r/rossqu01.html,2005,2011,Southern Methodist University,false,"Justin F. Kimball in Dallas, Texas",-0.25,2.48,rossqu01,2005-06,LAC,7.4,1.6,.050,-1.9,0.0,,NBA,700000,24,67,22.6,.422,.760,2.5,1.2,0.8,0.2,4.7,LAC,179,170,162,155,156,99,116
Quinton Ross,/players/r/rossqu01.html,2005,2011,Southern Methodist University,false,"Justin F. Kimball in Dallas, Texas",-1.64,0.72,rossqu01,2006-07,LAC,10.5,3.2,.090,-0.9,0.5,,NBA,771331,25,81,21.0,.467,.782,2.3,1.1,0.9,0.4,5.2,LAC,176,138,119,137,135,150,153
Quinton Ross,/players/r/rossqu01.html,2005,2011,Southern Methodist University,false,"Justin F. Kimball in Dallas, Texas",-3.39,-1.15,rossqu01,2007-08,LAC,7.6,0.7,.022,-3.2,-0.5,,NBA,826046,26,76,19.8,.391,.667,2.3,1.2,0.6,0.4,4.1,LAC,192,184,184,182,179,183,180
Quinton Ross,/players/r/rossqu01.html,2005,2011,Southern Methodist University,false,"Justin F. Kimball in Dallas, Texas",-1.09,0.92,rossqu01,2008-09,MEM,6.9,0.6,.025,-3.6,-0.5,,NBA,854957,27,68,17.1,.382,.810,1.9,0.7,0.5,0.2,3.9,MEM,182,182,182,182,182,182,182
Quinton Ross,/players/r/rossqu01.html,2005,2011,Southern Methodist University,false,"Justin F. Kimball in Dallas, Texas",-3.80,-0.59,rossqu01,2009-10,TOT,3.0,-0.1,-0.008,-5.2,-0.5,,NBA,1033342,28,52,10.8,.360,.571,0.9,0.2,0.3,0.1,1.8,"DAL,WAS",193,193,193,193,193,193,193
Quinton Ross,/players/r/rossqu01.html,2005,2011,Southern Methodist University,false,"Justin F. Kimball in Dallas, Texas",-1.22,0.23,rossqu01,2010-11,NJN,3.7,0.0,-0.007,-5.8,-0.3,,NBA,1146337,29,36,9.8,.441,.357,0.8,0.3,0.1,0.2,1.6,NJN,196,196,196,196,196,196,196
Terrence Ross,/players/r/rosste01.html,2013,2019,University of Washington,true,"Jefferson in Portland, Oregon",-2.10,0.15,rosste01,2012-13,TOR,10.4,0.9,.034,-2.9,-0.3,,NBA,2563320,21,73,17.0,.407,.714,2.0,0.7,0.6,0.2,6.4,TOR,185,185,185,185,185,185,185
Terrence Ross,/players/r/rosste01.html,2013,2019,University of Washington,true,"Jefferson in Portland, Oregon",+0.25,3.97,rosste01,2013-14,TOR,12.0,4.2,.094,-0.1,1.0,,NBA,2678640,22,81,26.7,.423,.837,3.1,1.0,0.8,0.3,10.9,TOR,159,109,112,111,107,87,81
Terrence Ross,/players/r/rosste01.html,2013,2019,University of Washington,true,"Jefferson in Portland, Oregon",-1.42,1.32,rosste01,2014-15,TOR,11.2,2.4,.054,-1.6,0.2,,NBA,2793960,23,82,25.5,.410,.786,2.8,1.0,0.6,0.3,9.8,TOR,158,148,153,151,150,145,142
Terrence Ross,/players/r/rosste01.html,2013,2019,University of Washington,true,"Jefferson in Portland, Oregon",-0.57,2.39,rosste01,2015-16,TOR,12.9,3.6,.100,-0.2,0.8,,NBA,3553917,24,73,23.9,.431,.790,2.5,0.8,0.7,0.3,9.9,TOR,134,125,100,116,121,118,119
Terrence Ross,/players/r/rosste01.html,2013,2019,University of Washington,true,"Jefferson in Portland, Oregon",+1.19,4.53,rosste01,2016-17,TOT,13.4,3.5,.086,-0.3,0.9,,NBA,10000000,25,78,25.1,.437,.831,2.6,1.1,1.1,0.4,11.0,"TOR,ORL",120,113,112,103,102,60,70
Terrence Ross,/players/r/rosste01.html,2013,2019,University of Washington,true,"Jefferson in Portland, Oregon",-0.61,0.68,rosste01,2017-18,ORL,9.9,0.3,.025,-2.1,0.0,,NBA,10500000,26,24,25.0,.398,.750,3.0,1.6,1.1,0.5,8.7,ORL,189,189,189,189,189,189,189
Brandon Roy,/players/r/roybr01.html,2007,2013,University of Washington,false,"Garfield in Seattle, Washington",-0.18,2.87,roybr01,2006-07,POR,18.0,4.8,.114,2.1,2.1,,NBA,2681880,22,57,35.4,.456,.838,4.4,4.0,1.2,0.2,16.8,POR,57,86,81,46,56,98,102
Brandon Roy,/players/r/roybr01.html,2007,2013,University of Washington,false,"Garfield in Seattle, Washington",+1.35,6.83,roybr01,2007-08,POR,19.4,8.0,.138,3.5,3.9,,NBA,2883120,23,74,37.7,.454,.753,4.7,5.8,1.1,0.2,19.1,POR,28,36,56,22,18,56,50
Brandon Roy,/players/r/roybr01.html,2007,2013,University of Washington,false,"Garfield in Seattle, Washington",+5.74,16.22,roybr01,2008-09,POR,24.0,13.5,.223,5.8,5.7,All-NBA (2nd),NBA,3084240,24,78,37.2,.480,.824,4.7,5.1,1.1,0.3,22.6,POR,6,5,4,3,3,3,6
Brandon Roy,/players/r/roybr01.html,2007,2013,University of Washington,false,"Garfield in Seattle, Washington",+2.43,7.83,roybr01,2009-10,POR,21.3,9.1,.180,4.1,3.7,All-NBA (3rd),NBA,3910816,25,65,37.2,.473,.780,4.4,4.7,0.9,0.2,21.5,POR,15,22,15,14,17,28,33
Brandon Roy,/players/r/roybr01.html,2007,2013,University of Washington,false,"Garfield in Seattle, Washington",-1.34,0.94,roybr01,2010-11,POR,13.9,2.1,.077,-2.1,0.0,,NBA,13520500,26,47,27.9,.400,.848,2.6,2.7,0.8,0.3,12.2,POR,196,196,196,196,196,196,196
Brandon Roy,/players/r/roybr01.html,2007,2013,University of Washington,false,"Garfield in Seattle, Washington",,,roybr01,2011-12,Did Not Play (retired),,,,,,,NBA,16032144,27,,,,,,,,,,Did Not Play (retired),192,192,192,192,192,192,192
Brandon Roy,/players/r/roybr01.html,2007,2013,University of Washington,false,"Garfield in Seattle, Washington",-0.15,0.18,roybr01,2012-13,MIN,8.3,0.0,-0.017,-5.5,-0.1,,NBA,16359805,28,5,24.4,.314,.700,2.8,4.6,0.6,0.0,5.8,MIN,185,185,185,185,185,185,185
Terry Rozier,/players/r/roziete01.html,2016,2019,University of Louisville,true,"Hargrave Military Academy in Chatham, Virginia",-3.78,-0.46,roziete01,2015-16,BOS,5.0,-0.3,-0.047,-6.6,-0.4,,NBA,1824360,21,39,8.0,.274,.800,1.6,0.9,0.2,0.0,1.8,BOS,183,183,183,183,183,183,183
Terry Rozier,/players/r/roziete01.html,2016,2019,University of Louisville,true,"Hargrave Military Academy in Chatham, Virginia",-0.63,1.72,roziete01,2016-17,BOS,10.9,1.4,.054,-2.5,-0.2,,NBA,1906440,22,74,17.1,.367,.773,3.1,1.8,0.6,0.1,5.5,BOS,187,187,187,187,187,187,187
Terry Rozier,/players/r/roziete01.html,2016,2019,University of Louisville,true,"Hargrave Military Academy in Chatham, Virginia",-0.31,3.68,roziete01,2017-18,BOS,15.1,5.6,.130,1.8,2.0,,NBA,1988520,23,80,25.9,.395,.772,4.7,2.9,1.0,0.2,11.3,BOS,99,52,51,45,48,110,90
Brandon Rush,/players/r/rushbr01.html,2009,2017,University of Kansas,true,"Mount Zion Christian Academy in Durham, North Carolina",-3.45,-1.32,rushbr01,2008-09,IND,9.0,0.9,.024,-3.4,-0.7,,NBA,1799160,23,75,24.0,.423,.697,3.1,0.9,0.5,0.5,8.1,IND,179,176,175,174,175,179,177
Brandon Rush,/players/r/rushbr01.html,2009,2017,University of Kansas,true,"Mount Zion Christian Academy in Durham, North Carolina",-1.80,0.77,rushbr01,2009-10,IND,9.6,2.5,.047,-1.3,0.4,,NBA,1934160,24,82,30.4,.423,.629,4.2,1.4,0.7,0.8,9.4,IND,188,163,178,149,148,167,166
Brandon Rush,/players/r/rushbr01.html,2009,2017,University of Kansas,true,"Mount Zion Christian Academy in Durham, North Carolina",-2.72,-0.54,rushbr01,2010-11,IND,10.6,2.6,.070,-1.2,0.4,,NBA,2069049,25,67,26.2,.421,.755,3.2,0.9,0.6,0.5,9.1,IND,185,158,153,147,143,187,185
Brandon Rush,/players/r/rushbr01.html,2009,2017,University of Kansas,true,"Mount Zion Christian Academy in Durham, North Carolina",-0.64,1.90,rushbr01,2011-12,GSW,15.2,3.5,.099,0.7,1.2,,NBA,2956658,26,65,26.4,.501,.793,3.9,1.4,0.5,0.9,9.8,GSW,96,104,109,93,85,117,119
Brandon Rush,/players/r/rushbr01.html,2009,2017,University of Kansas,true,"Mount Zion Christian Academy in Durham, North Carolina",-0.22,0.03,rushbr01,2012-13,GSW,11.9,0.0,.051,-7.1,0.0,,NBA,4000000,27,2,12.5,.667,.667,0.5,1.0,0.0,0.0,7.0,GSW,185,185,185,185,185,185,185
Brandon Rush,/players/r/rushbr01.html,2009,2017,University of Kansas,true,"Mount Zion Christian Academy in Durham, North Carolina",-3.63,-0.38,rushbr01,2013-14,UTA,4.1,-0.4,-0.050,-6.3,-0.4,,NBA,4000000,28,38,11.0,.333,.600,1.2,0.6,0.1,0.2,2.1,UTA,187,187,187,187,187,187,187
Brandon Rush,/players/r/rushbr01.html,2009,2017,University of Kansas,true,"Mount Zion Christian Academy in Durham, North Carolina",-5.95,-0.66,rushbr01,2014-15,GSW,0.8,-0.3,-0.056,-6.0,-0.3,,NBA,1145685,29,33,8.2,.204,.455,1.2,0.4,0.2,0.4,0.9,GSW,183,183,183,183,183,183,183
Brandon Rush,/players/r/rushbr01.html,2009,2017,University of Kansas,true,"Mount Zion Christian Academy in Durham, North Carolina",-3.72,-1.03,rushbr01,2015-16,GSW,10.1,2.0,.090,-1.3,0.2,,NBA,1270964,30,72,14.7,.427,.643,2.5,0.8,0.3,0.3,4.2,GSW,183,183,183,183,183,183,183
Brandon Rush,/players/r/rushbr01.html,2009,2017,University of Kansas,true,"Mount Zion Christian Academy in Durham, North Carolina",-2.25,0.08,rushbr01,2016-17,MIN,6.6,0.4,.019,-2.1,0.0,,NBA,3500000,31,47,21.9,.374,.722,2.1,1.0,0.5,0.5,4.2,MIN,187,187,187,187,187,187,187
Kareem Rush,/players/r/rushka01.html,2003,2010,University of Missouri,false,"Pembroke Hill in Kansas City, Missouri",-4.95,-1.71,rushka01,2002-03,LAL,5.8,-0.6,-0.033,-7.2,-1.1,,NBA,1021080,22,76,11.5,.393,.696,1.2,0.9,0.1,0.1,3.0,LAL,167,167,167,167,167,167,167
Kareem Rush,/players/r/rushka01.html,2003,2010,University of Missouri,false,"Pembroke Hill in Kansas City, Missouri",-3.13,-1.02,rushka01,2003-04,LAL,10.4,1.5,.056,-3.0,-0.3,,NBA,1097640,23,72,17.3,.440,.596,1.3,0.8,0.5,0.3,6.4,LAL,167,167,167,167,167,167,167
Kareem Rush,/players/r/rushka01.html,2003,2010,University of Missouri,false,"Pembroke Hill in Kansas City, Missouri",-2.35,-0.07,rushka01,2004-05,TOT,10.1,0.1,.003,-3.8,-0.4,,NBA,1174200,24,48,20.2,.387,.771,1.9,1.4,0.4,0.1,8.4,"LAL,CHA",178,178,178,178,178,178,178
Kareem Rush,/players/r/rushka01.html,2003,2010,University of Missouri,false,"Pembroke Hill in Kansas City, Missouri",-2.86,-0.47,rushka01,2005-06,CHA,9.8,-0.2,-0.010,-4.3,-0.6,,NBA,3000000,25,47,23.6,.386,.714,2.2,1.1,0.8,0.3,10.1,CHA,181,181,181,181,181,181,181
Kareem Rush,/players/r/rushka01.html,2003,2010,University of Missouri,false,"Pembroke Hill in Kansas City, Missouri",,,rushka01,2006-07,Did Not Play (other pro league—Lithuania),,,,,,,NBA,19466,26,,,,,,,,,,Did Not Play (other pro league—Lithuania),193,193,193,193,193,193,193
Kareem Rush,/players/r/rushka01.html,2003,2010,University of Missouri,false,"Pembroke Hill in Kansas City, Missouri",-2.35,-0.05,rushka01,2007-08,IND,10.0,1.0,.033,-3.1,-0.4,,NBA,854957,27,71,21.2,.401,.714,2.4,1.3,0.6,0.3,8.3,IND,188,181,178,179,175,162,162
Kareem Rush,/players/r/rushka01.html,2003,2010,University of Missouri,false,"Pembroke Hill in Kansas City, Missouri",-1.87,0.06,rushka01,2008-09,PHI,6.3,0.0,-0.003,-5.7,-0.2,,NBA,926678,28,25,8.0,.345,1.000,0.6,0.6,0.2,0.0,2.2,PHI,182,182,182,182,182,182,182
Kareem Rush,/players/r/rushka01.html,2003,2010,University of Missouri,false,"Pembroke Hill in Kansas City, Missouri",-0.44,0.07,rushka01,2009-10,LAC,4.8,0.0,-0.019,-4.5,0.0,,NBA,534906,29,7,8.3,.364,,0.9,0.6,0.3,0.4,1.3,LAC,193,193,193,193,193,193,193
D'Angelo Russell,/players/r/russeda01.html,2016,2019,Ohio State University,true,"Montverde Academy in Montverde, Florida",-3.69,-2.13,russeda01,2015-16,LAL,13.2,0.0,.001,-1.8,0.1,,NBA,5103120,19,80,28.2,.410,.737,3.4,3.3,1.2,0.2,13.2,LAL,129,180,180,156,154,174,176
D'Angelo Russell,/players/r/russeda01.html,2016,2019,Ohio State University,true,"Montverde Academy in Montverde, Florida",-1.05,1.54,russeda01,2016-17,LAL,15.3,1.3,.033,-0.5,0.7,,NBA,5332800,20,63,28.7,.405,.782,3.5,4.8,1.4,0.3,15.6,LAL,80,174,176,112,118,128,132
D'Angelo Russell,/players/r/russeda01.html,2016,2019,Ohio State University,true,"Montverde Academy in Montverde, Florida",-1.95,0.32,russeda01,2017-18,BRK,15.2,0.4,.014,-0.4,0.5,,NBA,5562360,21,48,25.7,.414,.740,3.9,5.2,0.8,0.4,15.5,BRK,189,189,189,189,189,189,189
Walker Russell,/players/r/russewa02.html,2012,2012,Jacksonville State University,false,"Rochester in Rochester, Michigan",-2.28,-0.03,russewa02,2011-12,DET,7.2,-0.4,-0.049,-6.8,-0.4,,NBA,374289,29,28,12.8,.347,.636,0.9,2.1,0.6,0.0,3.0,DET,192,192,192,192,192,192,192
Domantas Sabonis,/players/s/sabondo01.html,2017,2019,Gonzaga University,true,,-2.03,0.25,sabondo01,2016-17,OKC,6.9,0.8,.022,-4.8,-1.2,,NBA,2440200,20,81,20.1,.399,.657,3.6,1.0,0.5,0.4,5.9,OKC,186,182,183,185,185,156,157
Domantas Sabonis,/players/s/sabondo01.html,2017,2019,Gonzaga University,true,,-0.91,1.85,sabondo01,2017-18,IND,17.5,4.7,.126,-0.2,0.8,,NBA,2550000,21,74,24.5,.514,.750,7.7,2.0,0.5,0.4,11.6,IND,55,81,54,110,115,130,127
John Salmons,/players/s/salmojo01.html,2003,2015,University of Miami,false,"Plymouth-Whitemarsh in Plymouth Meeting, Pennsylvania",-1.11,0.38,salmojo01,2002-03,PHI,9.5,0.6,.058,-3.0,-0.1,,NBA,670800,23,64,7.9,.414,.743,0.9,0.7,0.3,0.1,2.1,PHI,167,167,167,167,167,167,167
John Salmons,/players/s/salmojo01.html,2003,2015,University of Miami,false,"Plymouth-Whitemarsh in Plymouth Meeting, Pennsylvania",-1.21,1.05,salmojo01,2003-04,PHI,10.6,2.1,.064,-1.2,0.3,,NBA,865320,24,77,20.8,.387,.772,2.5,1.7,0.8,0.2,5.8,PHI,156,147,141,125,127,128,133
John Salmons,/players/s/salmojo01.html,2003,2015,University of Miami,false,"Plymouth-Whitemarsh in Plymouth Meeting, Pennsylvania",-1.32,0.59,salmojo01,2004-05,PHI,9.7,1.4,.066,-2.3,-0.1,,NBA,925680,25,58,17.1,.405,.729,2.1,2.0,0.7,0.2,4.1,PHI,178,178,178,178,178,178,178
John Salmons,/players/s/salmojo01.html,2003,2015,University of Miami,false,"Plymouth-Whitemarsh in Plymouth Meeting, Pennsylvania",-3.42,-1.55,salmojo01,2005-06,PHI,10.7,1.7,.040,-3.0,-0.5,,NBA,1669001,26,82,25.1,.420,.775,2.7,2.7,0.9,0.2,7.5,PHI,165,166,171,171,168,175,175
John Salmons,/players/s/salmojo01.html,2003,2015,University of Miami,false,"Plymouth-Whitemarsh in Plymouth Meeting, Pennsylvania",-2.60,-0.45,salmojo01,2006-07,SAC,12.7,3.6,.081,-0.4,0.9,,NBA,4400000,27,79,27.0,.456,.779,3.3,3.2,0.9,0.3,8.5,SAC,151,129,134,115,114,178,178
John Salmons,/players/s/salmojo01.html,2003,2015,University of Miami,false,"Plymouth-Whitemarsh in Plymouth Meeting, Pennsylvania",-3.59,-2.09,salmojo01,2007-08,SAC,13.9,3.7,.071,-0.6,0.9,,NBA,4752000,28,81,31.1,.477,.823,4.3,2.6,1.1,0.4,12.5,SAC,125,124,145,122,116,186,188
John Salmons,/players/s/salmojo01.html,2003,2015,University of Miami,false,"Plymouth-Whitemarsh in Plymouth Meeting, Pennsylvania",-2.94,-1.21,salmojo01,2008-09,TOT,16.0,5.6,.090,-0.1,1.4,,NBA,5104000,29,79,37.5,.472,.830,4.2,3.2,1.1,0.3,18.3,"SAC,CHI",80,69,119,100,85,174,176
